restaurant,cuisine,stars,long,lat,lower_price,higher_price
L'Observatoire du Gabriel,Modern Cuisine,1,-0.5707136,44.8413638,51.45,168.0
Le Marcq,Modern Cuisine,1,3.097647520263422,50.66225095,35.7,79.8
Le Moulin de la Gorce,Classic Cuisine,1,1.2403735,45.5970776,93.45,114.45
Me|Mu,Modern Cuisine,1,9.532949,55.708959,133.0,133.0
Auberge Grand'Maison,Traditional Cuisine,1,-2.9871979,48.2006353,64.05,80.85
Lait Thym Sel,Creative,1,-0.5615016,47.4749613,73.5,73.5
La Grande Cascade,Modern Cuisine,1,2.248257867854371,48.86409285,110.25,225.75
Haut Bonheur de la Table,Modern Cuisine,1,2.4855629,50.7998465,50.4,63.0
Le Baudelaire,Modern Cuisine,1,2.3256304,48.868224,65.1,157.5
Les Genêts,Modern Cuisine,1,-1.8431549,46.6079436,30.45,78.75
O&O,Asian,1,5.0929093,52.1219193,78.75,152.25
Aira,Modern Cuisine,1,18.1225233,59.3215494,117.5,117.5
BODENDORF'S,Modern French,1,8.333106349999992,54.9006868,186.9,228.9
LYST,Creative,1,9.554996,55.705907,322.0,322.0
Soléna,Modern Cuisine,1,-0.5903458,44.8404816,40.95,102.9
Tilia,Modern Cuisine,1,5.7623871,50.9805639,42.0,84.0
Le Quincangrogne,Modern Cuisine,1,2.7360506,48.8835985,42.0,99.75
L'Hysope,Creative,1,-1.0103579,46.1294876,55.65,152.25
De Gieser Wildeman,Creative,1,4.9427289,51.9038757,59.85,128.1
La Table - Hôtel Clarance,Modern Cuisine,1,3.0570134,50.638751,57.75,120.75
De Heeren van Harinxma,Creative,1,6.0820739,53.0591283,55.65,97.65
La Table du Connétable - Auberge du Jeu de Paume,Modern Cuisine,1,2.479637458246672,49.1946898,56.7,152.25
Le Donjon - Domaine Saint-Clair,Modern Cuisine,1,0.2144216,49.7061631,36.75,110.25
Le Corot,Creative,1,2.1835315,48.8218306,99.75,157.5
Kasteel Heemstede,Modern Cuisine,1,6.7967371,52.2593312,68.25,136.5
Au 14 Février,Modern Cuisine,1,1.8648654,46.9517776,78.75,102.9
KAI3,Creative,1,8.296669959625227,54.76144015,102.9,155.4
Auberge de la Brie,Modern Cuisine,1,2.856185,48.8858117,67.2,99.75
Le Dallaison,Modern Cuisine,1,-0.6239869772771109,45.7468914,36.75,72.45
Le Prince Noir - Vivien Durand,Modern Cuisine,1,-0.5298255,44.8784227,63.0,131.25
Herberg Onder de Linden,Asian Influences,1,6.4601862,53.2559602,57.75,131.25
Villa de l'Étang Blanc,Modern Cuisine,1,-1.3792817,43.6927746,36.75,89.25
Zout & Citroen,Creative,1,4.8608337,51.6447215,38.85,103.95
Wolfslaar,Creative,1,4.8048901,51.5606887,63.0,113.4
Fleur de Pavé,Creative,1,2.3433324,48.8677178,47.25,115.5
La Provence,Creative French,1,5.2836332,52.0516547,68.25,112.35
Kaatje bij de Sluis,Organic,1,5.96104064519926,52.7265562,66.15,120.75
La Meynardie,Modern Cuisine,1,1.320367,44.9754145,26.25,87.15
Le George,Italian,1,2.3007762,48.8686738,65.1,147.0
Alliance,Modern Cuisine,1,2.3533019,48.8499232,61.95,204.75
Nomicos,Modern Cuisine,1,2.2830772,48.870237,57.75,170.1
Roscanvec,Modern Cuisine,1,-2.7579034,47.6572803,39.9,115.5
Basiliek,Modern Cuisine,1,5.640271521392062,52.33599915,61.95,107.1
Table - Bruno Verjus,Modern Cuisine,1,2.3758751,48.8487639,73.5,252.0
Aspic,Modern Cuisine,1,2.320041021720077,48.8588897,99.75,99.75
L'Aquarelle,Creative,1,-1.0393205,45.685544,58.8,126.0
L'Axel,Modern Cuisine,1,2.6972177,48.4049204,47.25,168.0
Auberge Le Prieuré,Creative,1,0.6086595,44.1401064,34.65,93.45
Seesteg,Modern Cuisine,1,7.1397518,53.7059499,56.7,102.9
Ti Trin Ned,Modern Cuisine,1,9.754929,55.559862,168.0,168.0
Le Pousse-Pied,Market Cuisine,1,-1.4052568,46.3482127,36.75,78.75
Roza,Modern Cuisine,1,-1.5655072,47.213186,31.5,78.75
ÄNG,Modern Cuisine,1,12.3830815,57.0451151,122.2,122.2
Les Clefs d'Argent,Creative,1,-0.5131091354670329,43.88698015,26.25,105.0
La Promenade,Modern Cuisine,1,0.9183414,46.9238285,55.65,107.1
Le Jules Verne,Modern Cuisine,1,2.2944968,48.8581328,141.75,241.5
Voltaire,Creative,1,5.4332757,52.0102642,55.65,131.25
Auguste,Modern Cuisine,1,2.3170116,48.8562753,40.95,126.0
Het Roode Koper,Modern Cuisine,1,5.7256612,52.2907934,63.0,105.0
Le Lièvre Gourmand,Fusion,1,1.9103597,47.8980779,49.35,92.4
Le Gindreau,Creative,1,0.3449231,45.0438009,78.75,141.75
Alt Wyk,Classic Cuisine,1,8.5707608,54.6901993,82.95,115.5
Monarh,Creative,1,5.07001374364697,51.5556040702549,48.3,134.4
Numéro 3,Modern Cuisine,1,1.8769547,48.7780585,57.75,73.5
La Table d'Olivier,Modern Cuisine,1,1.5308777,45.1588784,53.55,97.65
Flicka,Modern Cuisine,1,5.3223491,51.7849737,45.15,120.75
Noble Kitchen,Modern Cuisine,1,5.8306862,51.0801261,36.75,92.4
ERH,Modern Cuisine,1,2.3490964,48.8644636,68.25,147.0
La Vieille Tour,Modern Cuisine,1,1.382911937660663,47.52598555,42.0,63.0
Nature,Modern Cuisine,1,2.882169,50.6867281,29.4,75.6
Lalique,Modern Cuisine,1,-0.3424713179091372,44.5547175,99.75,173.25
De Vlindertuin,Modern French,1,6.6871992,53.0940808,73.5,94.5
Le Duèze - Château de Mercuès,Modern Cuisine,1,1.3867501,44.4965276,115.5,168.0
Moulin de Rosmadec,Modern Cuisine,1,-3.7480309,47.855167,49.35,122.85
L'Évidence,Creative,1,0.7134218944072329,47.28734835,40.95,113.4
Noble,Modern French,1,4.5989796,51.9074482,37.8,89.25
Le Pressoir,Creative,1,-2.7508474,47.6965929,37.8,115.5
Sense,Creative,1,5.3123018,51.688292,49.35,117.6
Claude Darroze,Classic Cuisine,1,-0.2489741,44.5536989,40.95,126.0
La Chapelle Saint-Martin,Modern Cuisine,1,1.1768108,45.8922881,78.75,245.7
Les Foudres,Modern Cuisine,1,-0.3318322,45.6900832,99.75,141.75
ES,Modern Cuisine,1,2.321247,48.8563832,99.75,189.0
Château de la Treyne,Classic Cuisine,1,1.5560175,44.8447519,57.75,178.5
Auberge des Saints Pères,Creative,1,2.4837945,48.9308835,48.3,89.25
La Table du 11,Modern Cuisine,1,2.123271,48.8029271,57.75,68.25
Frédéric Simonin,Modern Cuisine,1,2.2944764,48.879785,63.0,170.1
Auberge de la Mine,Modern Cuisine,1,-0.5183172,48.6624738,44.1,80.85
Copenhague,Danish,1,2.296504,48.8733134,57.75,120.75
Auberge à la Bonne Idée,Modern Cuisine,1,2.905329277388716,49.34874875,88.2,268.8
Côté Jardin,Creative,1,2.6230705,47.6695254,57.75,94.5
Pont de l'Ouysse,Modern Cuisine,1,1.5560175,44.8447519,42.0,142.8
Auberge des Templiers,Modern Cuisine,1,2.7182205,47.7860685,61.95,168.0
Het Koetshuis,Modern Cuisine,1,5.7223201,52.008001,60.9,120.75
De Kromme Dissel,Creative,1,4.4858803,51.919899,73.5,118.65
De Loohoeve,Creative,1,6.7016543,52.9053531,47.25,210.0
Le Chiquito,Classic Cuisine,1,2.1654956,49.0594068,73.5,112.35
Manoir de Lan-Kerellec,Seafood,1,-3.5817026,48.7760268,35.7,126.0
La Licorne Royale,Modern Cuisine,1,1.4768236,49.3989972,61.95,126.0
Auberge Pom'Poire,Modern Cuisine,1,0.4447877083998006,47.28330855,44.1,102.9
Versaen,Creative,1,5.6509329,51.7949725,47.25,84.0
Auberge du Pont d'Acigné,Modern Cuisine,1,-1.5234735,48.1140789,42.0,120.75
Le St-Placide,Creative,1,-2.0146049,48.6360256,54.6,126.0
Les Hautes Roches,Classic Cuisine,1,0.7744867590243938,47.41064605,71.4,136.5
Wollerich,Creative French,1,5.4610004,51.5646434,57.75,94.5
Finnjävel Salonki,Finnish,1,24.9314856,60.1719515,93.45,109.2
Neige d'Été,Modern Cuisine,1,2.299055,48.845357,68.25,189.0
SEPT,Modern Cuisine,1,1.4415621,43.6088428,81.9,126.0
Le Cénacle,Modern Cuisine,1,1.4418646,43.5995141,40.95,115.5
Virtus,Modern Cuisine,1,2.378162,48.8502429,40.95,173.25
Stéphane Tournié - Les Jardins de l'Opéra,Modern Cuisine,1,1.444337777349704,43.60414325,36.75,115.5
Olo,Modern Cuisine,1,24.95498052747805,60.16828455,114.45,166.95
La Vieille Tour,Modern Cuisine,1,-2.7269959,48.5302403,35.7,89.25
Grön,Modern Cuisine,1,24.9324784,60.1647183,90.3,130.2
Demo,Modern Cuisine,1,24.9420466,60.1650264,81.9,110.25
Ken Kawasaki,Creative,1,2.3329937,48.8872228,47.25,99.75
Palace,Modern Cuisine,1,24.9523295,60.1655947,189.0,210.0
Le Pourquoi Pas,Modern Cuisine,1,-2.0523099,48.6315989,47.25,115.5
La Table d'à Côté,Modern Cuisine,1,1.9126043,47.8207274,63.0,108.15
Inari,Creative,1,24.9355418,60.1627023,105.0,157.5
Relais Louis XIII,Classic Cuisine,1,2.3407588,48.8545134,68.25,152.25
OONIVOO,Modern French,1,5.6148605,51.6590888,47.25,93.45
Ora,Modern Cuisine,1,24.9427782,60.1580396,98.7,98.7
Akrame,Creative,1,2.325251,48.8713967,78.75,168.0
Hedone,Creative,1,1.4613488,43.5948875,50.4,115.5
En Marge,Creative,1,1.4528168,43.4820681,40.95,157.5
Wiesen,French,1,5.4752761,51.4378309,51.45,103.95
L'Aparté,Modern Cuisine,1,1.5120609,43.6456984,33.6,110.25
De Nieuwe Winkel,Organic,1,5.8597664,51.8472692,47.25,99.75
Zarzo,Creative,1,5.4840995,51.4352506,57.75,168.0
Ô Saveurs,Modern Cuisine,1,1.5250038,43.664069,31.5,102.9
La Table des Merville,Modern Cuisine,1,1.4983839,43.5152039,36.75,115.5
Le Comptoir de Marie,Spanish,1,3.9512992,50.4545332,40.95,124.95
The Butcher's son,Traditional Cuisine,1,4.4158394,51.1995473,67.2,96.6
't Fornuis,Classic Cuisine,1,4.3994157,51.2190167,78.75,131.25
San Daniele,Italian,1,4.3134963,50.8682558,52.5,147.0
Libertine,French,1,3.990082696533026,50.94083025,35.7,100.8
L'Envie,Modern French,1,3.3709065,50.7494448,42.0,97.65
"Cuines,33",Creative,1,3.2879539,51.3394236,60.9,131.25
Aux petits oignons,Modern Cuisine,1,4.880162494910715,50.74186705,36.75,84.0
Zet'Joe by Geert Van Hecke,Creative French,1,3.232079015384616,51.20976925,93.45,157.5
't Korennaer,Modern Cuisine,1,4.1800474,51.1894467,40.95,126.0
Benoit en Bernard Dewitte,Modern French,1,3.6129843,50.9196162,80.85,117.6
Willem Hiele,Seafood,1,2.663383084344261,51.11243235,131.25,131.25
En Pleine Nature,Modern Cuisine,1,1.530113413674716,43.58546135,33.6,86.1
Eden,Modern Cuisine,1,5.4594497,51.350688,49.35,88.2
Bistrot du Nord,Traditional Cuisine,1,4.418722,51.2275728,56.7,152.25
Alain Bianchin,Modern French,1,4.481797008862741,50.7935069,50.4,168.0
EED,Modern Cuisine,1,4.702869964419878,50.88053745,120.75,120.75
Hostellerie Le Prieuré Saint-Géry,Creative,1,4.2428141,50.2168435,57.75,136.5
Hofke van Bazel,Market Cuisine,1,4.300329162095018,51.1473896,40.95,123.9
La Canne en Ville,Market Cuisine,1,4.3562312,50.820397,44.1,100.8
Vol-Ver,Traditional Cuisine,1,3.2370721,50.7980221,36.75,89.25
Sir Kwinten,Modern Cuisine,1,4.1551602,50.8056456,50.4,105.0
Les Trois Soleils de Montal,Modern Cuisine,1,1.8922748,44.8586149,39.9,96.6
l'Essentiel,Creative French,1,4.7387083,50.4753298,36.75,81.9
't Overhamme,Modern Cuisine,1,4.065638984012873,50.92838915,49.35,99.75
Michel,Modern French,1,4.267059414207475,50.87142755,54.6,137.55
't Raedthuys,Modern French,1,6.024594,51.9495859,45.15,102.9
Eyckerhof,Modern French,1,4.28985400633016,51.08644195,51.45,115.5
't Truffeltje,Modern French,1,4.1025769,51.0312918,47.25,105.0
Kommilfoo,Creative,1,4.3862552,51.2061073,44.1,120.75
L'Ardoise du Marché,Modern Cuisine,1,2.87328229608209,47.4241077,29.4,78.75
De Pastorie,Modern Cuisine,1,4.924165121587346,51.22615825,52.5,136.5
Sans Cravate,Creative French,1,3.23808514343192,51.21239054999999,50.4,119.7
OAK,World Cuisine,1,3.7126755,51.055194,77.7,124.95
Le Pilori,Modern French,1,4.1793608,50.5695,37.8,99.75
La Belle,Creative French,1,5.0638738,51.1632537,56.7,131.25
La Madeleine,Modern Cuisine,1,3.2747281,48.1960176,52.5,142.8
Bistro Racine,Modern Cuisine,1,4.2731087,50.681902,25.2,68.25
De Swarte Ruijter,Modern Cuisine,1,6.4216444,52.2819676,63.0,126.0
Auberge de Herborist,Market Cuisine,1,3.16272825783318,51.16743705,60.9,102.9
Boo Raan,Thai,1,3.2911121,51.3394409,40.95,57.75
Rijnzicht,Modern Cuisine,1,6.0015114,51.89018,63.0,115.5
Publiek,Modern Cuisine,1,3.7329399,51.0577781,39.9,102.9
La Ligne Rouge,Modern French,1,4.4128136,50.6598553,39.9,99.75
Derozario,Creative,1,5.6557686,51.4790956,42.0,97.65
Da Mimmo,Italian,1,4.418179,50.8434622,57.75,131.25
Au Gré du Vent,Market Cuisine,1,4.2618565,50.5159466,47.25,115.5
Dôme,Classic French,1,4.3997081,51.2211097,47.25,136.5
Couvert Couvert,Creative,1,4.659817741292706,50.8630311,52.5,141.75
Goffin,Modern Cuisine,1,3.241831858746442,51.21195095,52.5,110.25
senzanome,Italian,1,4.356692196830275,50.84008185,52.5,173.25
Le Pristine,Italian Contemporary,1,4.405565916615197,51.21565925,84.0,115.5
't Stoveke,Modern Cuisine,1,4.35069288683319,50.9049649,39.9,138.6
Lettres Gourmandes,Creative French,1,4.183138103039765,50.285622,25.2,73.5
Carcasse,Meats and Grills,1,2.6204254,51.1123041,36.75,157.5
Bar Bulot,Classic Cuisine,1,3.190919536146908,51.18584265,68.25,99.75
Chai Gourmand,Modern Cuisine,1,4.7415628,50.5289078,47.25,141.75
L'Allée des Vignes,Creative,1,1.843593,44.48502,61.95,112.35
Syttende,Modern Cuisine,1,9.783423,54.914234,251.3,251.3
Het Gebaar,Creative,1,4.4068195,51.2139206,78.75,157.5
Melchior,Creative French,1,4.94090965061295,50.80583305,36.75,105.0
Wine in the City,Creative,1,4.3241471,50.8723091,47.25,105.0
La Promenade,Creative,1,1.6606008,43.6570422,115.5,115.5
M-Bistro,Modern Cuisine,1,2.752558614756592,51.1299048,48.3,100.8
Attablez-vous,Creative French,1,4.853755534087904,50.44489165,33.6,78.75
Les Gourmands,Classic Cuisine,1,3.8868789,50.3607135,47.25,115.5
La Plage d'Amée,Modern Cuisine,1,4.864209071520823,50.4375671,29.4,98.7
Colette - De Vijvers,Modern French,1,4.9830107,51.0269132,51.45,194.25
Arenberg,Classic Cuisine,1,4.664885262563024,50.860868,61.95,85.05
Le Foch,Modern Cuisine,1,4.02705792382249,49.25804865,38.85,131.25
Le Millénaire,Modern Cuisine,1,4.0341769,49.2560679,47.25,168.0
Philippe Meyers,Modern French,1,4.370043683762511,50.6823202,35.7,88.2
Horseele,Creative French,1,3.736243,51.0155119,99.75,178.5
Brasserie Julie,Home Cooking,1,4.212597744626592,50.861041,63.0,78.75
Innesto,Creative,1,5.373384724409071,51.0218131,45.15,131.25
Sel Gris,Creative,1,3.256380748238223,51.34402635,51.45,157.5
Au Déjeuner de Sousceyrac,Classic Cuisine,1,2.021453434947194,44.88278945,31.5,105.0
Le Grand Cerf,Classic Cuisine,1,4.010850861056262,49.1617127,40.95,168.0
La Villa Emily,Mediterranean Cuisine,1,4.369717770460177,50.81916105,60.9,131.25
Maison Marit,Classic French,1,4.379680209689655,50.6603185,42.0,127.05
Marcus,Creative,1,3.38342209866896,50.84881344999999,73.5,183.75
Kamo,Japanese,1,4.3615191,50.8193649,68.25,126.0
La Truffe Noire,Italian,1,4.3732057,50.8158441,52.5,236.25
L.E.S.S.,Asian Influences,1,3.218647726683262,51.20479595,49.35,126.0
Le Royal,Modern Cuisine,1,3.9732889,49.0908441,147.0,294.0
Ogst,Modern French,1,5.333509967088372,50.9293452,44.1,94.5
Hof Ter Hulst,Classic Cuisine,1,4.795078688097711,51.07854935,47.25,126.0
Souvenir,Creative,1,3.731993281675591,51.0495876,50.4,115.5
EssenCiel,French Contemporary,1,4.700719889118503,50.8767307,31.5,94.5
L'impératif,Seafood,1,3.5767648,50.5256612,51.45,113.4
Le Pigeon Noir,Country cooking,1,4.348245,50.7920086,52.5,77.7
Les Berceaux,Classic Cuisine,1,3.9550593,49.0428447,53.55,102.9
JER,Modern Cuisine,1,5.340650222306831,50.93091685,47.25,120.75
Bozar Restaurant,Modern French,1,4.3593432,50.8443772,56.7,166.95
Nathan,Modern French,1,4.4027864,51.223117,33.6,136.5
Centpourcent,Modern Cuisine,1,4.46499,51.0524405,48.3,107.1
FRANQ,Modern Cuisine,1,4.4062475,51.2210248,40.95,159.6
La Villa in the Sky,Creative,1,4.372183,50.8172663,94.5,220.5
De Zuidkant,Modern Cuisine,1,3.282361932329096,51.2518644,72.45,97.65
Kelderman,Traditional Cuisine,1,4.041852779124971,50.93010895,63.0,218.4
Dragsholm Slot Gourmet,Creative,1,11.4510369,55.7529724,196.0,196.0
Den Gouden Harynck,Creative,1,3.22588800745893,51.20488905,63.0,168.0
Methavalai Sorndaeng,Thai,1,100.4972099,13.7575305,12.0,12.0
Saawaan,Thai contemporary,1,100.5423183,13.7242333,59.4,59.4
Blue by Alain Ducasse,French Contemporary,1,100.5089272,13.7270241,58.5,58.5
Ginza Sushi Ichi,Sushi,1,100.5408538,13.7442003,54.0,54.0
PRU,Innovative,1,98.3529292,7.9366015,135.0,135.0
Paste,Thai,1,100.5405726,13.7444283,63.0,63.0
Suan Thip,Thai,1,100.4937774,13.8428933,16.5,16.5
Nahm,Thai,1,100.5423183,13.7242333,22.2,22.2
Sra Bua by Kiin Kiin,Thai contemporary,1,100.5296954032951,13.74345905,55.5,55.5
Saneh Jaan,Thai,1,100.5473222,13.742551,24.0,24.0
J'AIME by Jean-Michel Lorain,French Contemporary,1,100.5423183,13.7242333,34.5,34.5
Khao (Ekkamai),Thai,1,100.5978745,13.7355602,19.5,19.5
Cadence by Dan Bark,Innovative,1,100.5978745,13.7355602,144.0,144.0
Le Du,Thai contemporary,1,100.5292956,13.7250422,90.0,90.0
Canvas,Innovative,1,100.5978745,13.7355602,135.0,135.0
Chim by Siam Wisdom,Thai,1,100.5978745,13.7355602,13.5,13.5
80/20,Innovative,1,100.4934734,13.7525438,75.0,75.0
Jay Fai,Street Food,1,100.5044746,13.7521515,9.0,9.0
Elements,French Contemporary,1,100.5480859799922,13.7428268,96.0,96.0
Sushi Masato,Sushi,1,100.5978745,13.7355602,33.0,33.0
A Cozinha,Modern Cuisine,1,-8.29415583243854,41.4431752263051,52.5,105.0
Mesa de Lemos,Creative,1,-7.9803787084357,40.5777576689041,78.75,120.75
Pedro Lemos,Modern Cuisine,1,-8.6691083,41.1508459,126.0,147.0
Largo do Paço,Modern Cuisine,1,-8.060305059803397,41.2824416,78.75,152.25
EPUR,Creative,1,-9.1397882,38.7087251,73.5,131.25
G Pousada,Regional Cuisine,1,-6.75904728640436,41.8008909270051,70.35,131.25
100 Maneiras,Creative,1,-9.1448495284021,38.7146842283127,99.75,131.25
Bon Bon,Modern Cuisine,1,-8.4540842,37.1362908,47.25,147.0
Vista,Modern Cuisine,1,-8.5337588,37.1183114,173.25,173.25
Vistas Rui Silvestre,Modern Cuisine,1,-7.54915207302143,37.2087783012893,120.75,162.75
Fortaleza do Guincho,Portuguese,1,-9.47280506485476,38.7332378,89.25,145.95
Eneko Lisboa,Basque,1,-9.17646972711038,38.7037295995757,115.5,131.25
William,Classic Cuisine,1,-16.92386399042024,32.64060185,99.75,178.5
Antiqvvm,Creative,1,-8.628473414235291,41.14762075,84.0,168.0
Feitoria,Modern Cuisine,1,-9.21195264517706,38.69312305,99.75,147.0
Loco,Modern Cuisine,1,-9.1606004288416,38.7124867005925,131.25,131.25
Midori,Japanese,1,-9.3994688,38.764958,120.75,152.25
Gusto,Mediterranean Cuisine,1,-8.0298056,37.0870572,95.55,157.5
Lab by Sergi Arola,Creative,1,-9.3994688,38.764958,120.75,152.25
Eleven,Creative,1,-9.1577174,38.7300619,39.9,124.95
Fifty Seconds,Creative,1,-9.0918528,38.7748367,136.5,199.5
Maruja Limón,Creative,1,-8.7238441,42.2403465,81.9,102.9
Les Moles,Modern Cuisine,1,0.4406679,40.5963627,36.75,115.5
Rincón de Diego,Traditional Cuisine,1,1.062831,41.0681497,57.75,110.25
De Vork van Luc Bellings,Creative,1,5.356441821052632,50.90052045,57.75,157.5
Ola Martín Berasategui,Contemporary,1,-2.9350039,43.2630018,69.3,131.25
Ikaro,Creative,1,-2.4396676,42.4661196,52.5,78.75
El Invernadero,Modern Cuisine,1,-3.6990159,40.4422874,99.75,157.5
La Chapelle - Château Saint-Jean,Modern Cuisine,1,2.6067229,46.3399276,147.0,183.75
Marrees,Modern Cuisine,1,5.7085827,51.2531334,42.0,94.5
Solla,Creative,1,-8.6635648,42.4321529,102.9,147.0
La Prensa,Creative,1,-0.874694,41.6333456,73.5,99.75
Sterneck,Creative,1,8.6455932,53.886286,89.25,204.75
Eirado,Modern Cuisine,1,-8.6431592,42.4318876,47.25,75.6
Andra Mari,Traditional Cuisine,1,-2.8328025,43.2357925,47.25,84.0
El Ermitaño,Traditional Cuisine,1,-5.6738595,42.0032862,52.5,84.0
Messina,Creative,1,-4.88562,36.508976,52.5,97.65
Zarate,Seafood,1,-2.9435491,43.2625689,63.0,108.15
Retiro da Costiña,Modern Cuisine,1,-8.8066593,43.0339953,68.25,103.95
Espacio N,Creative,1,-0.5136895697905526,42.2075275,89.25,89.25
Amelia by Paulo Airaudo,Creative,1,-1.9862468,43.3169134,178.5,178.5
El Corral del Indianu,Creative,1,-5.1844127,43.3902779,52.5,103.95
De Kristalijn,Modern Cuisine,1,5.555985759358585,50.9700865,57.75,165.9
Mu•na,Traditional Cuisine,1,-6.5938719,42.5454124,36.75,89.25
Audrey's,Creative,1,0.0726038,38.6508183,89.25,131.25
Taller,Creative,1,-4.3627746,41.6258997,68.25,126.0
El Bohío,Modern Cuisine,1,-3.8461049,40.1273564,78.75,189.0
Odiseo Gastronómico,Modern Cuisine,1,-1.113164983698259,37.9347501,94.5,152.25
Hospedería El Batán,Modern Cuisine,1,-1.5741016,40.4307683,57.75,84.0
't Lansink,Modern Cuisine,1,6.7822588,52.2596727,52.5,126.0
Cocinandos,Modern Cuisine,1,-5.581062393858039,42.60207255,66.15,66.15
Brienen aan de Maas,Regional Cuisine,1,6.0931309,51.5545649,73.5,113.4
La Salita,Creative,1,-0.3763353,39.4697065,98.7,131.25
La Aquarela,Creative,1,-15.6813497,27.7590753,82.95,102.9
Kabuki,Japanese,1,-3.6970397,40.4550922,73.5,99.75
Lillas Pastia,Modern Cuisine,1,-0.4096185583055938,42.13615955,52.5,78.75
Altermezzo,Creative,1,5.4656215,50.8024965,94.5,246.75
El Xato,Creative,1,-0.1257319,38.6133727,68.25,89.25
Hostellerie Gilain,Modern French,1,4.98106,50.2597292,48.3,120.75
La Finca,Creative,1,-0.6988391,38.2653307,76.65,124.95
El Retiro,Modern Cuisine,1,-4.7530835,43.4211205,58.8,99.75
Magis,Modern Cuisine,1,5.462831429288088,50.78174225,53.55,105.0
Abantal,Creative,1,-5.9953403,37.3886303,84.0,105.0
De Mijlpaal,Creative,1,5.461522757188851,50.7805269,47.25,128.1
Arabelle Meirlaen,Organic,1,5.222172285826145,50.48644345,84.0,126.0
Quatre Molins,Creative,1,0.9052022,41.2655756,57.75,78.75
Etxebarri,Traditional Cuisine,1,-2.597839117758186,43.1159501,105.0,231.0
Casa Marcelo,Fusion,1,-8.5469538,42.8806695,78.75,78.75
La Boscana,Creative,1,0.8176989,41.6721394,73.5,162.75
Mina,Creative,1,-2.9244713,43.254869,105.0,136.5
Boroa,Traditional Cuisine,1,-2.7323154,43.2201761,52.5,131.25
Deliranto,Creative,1,1.1328483,41.0767689,126.0,157.5
Choco,Creative,1,-4.7622364,37.8849916,99.75,131.25
Zortziko,Contemporary,1,-2.9350039,43.2630018,73.5,103.95
L'Antic Molí,Modern Cuisine,1,0.3494,40.6083,63.0,99.75
La Tasquería,Modern Cuisine,1,-3.6735107,40.4222271,42.0,78.75
La Bicicleta,Modern Cuisine,1,-3.6931459,43.3891151,99.75,126.0
Auga,Modern Cuisine,1,-5.6647692,43.5459571,57.75,94.5
Callizo,Creative,1,0.1385467,42.4171879,84.0,99.75
Tatau,Creative,1,-0.0311466,42.069156,63.0,126.0
Real Balneario,Traditional Cuisine,1,-5.9651564,43.5763181,63.0,189.0
Es Tragón,Creative,1,1.3542327,38.9914471,147.0,147.0
Philippe Fauchet,Creative,1,5.3750291,50.6059844,68.25,141.75
Hostellerie Vivendum,Modern Cuisine,1,5.736414758719348,51.03336375,57.75,120.75
Casa Pepa,Creative,1,0.0170054,38.8277759,57.75,101.85
De Bloemenbeek,Modern French,1,6.99862935621644,52.3203140291582,39.9,136.5
La Biblioteca,Creative,1,-1.626542,42.8210215,157.5,157.5
